"","ID","Income.Group"
"13097",45658,"<=50K"
"13098",45659,">50K"
"13099",45660,"<=50K"
"13100",45661,"<=50K"
"13101",45662,"<=50K"
"13102",45663,"<=50K"
"13103",45664,">50K"
"13104",45665,"<=50K"
"13105",45666,"<=50K"
"13106",45667,">50K"
"13107",45668,"<=50K"
"13108",45669,"<=50K"
"13109",45670,"<=50K"
"13110",45671,"<=50K"
"13111",45672,"<=50K"
"13112",45673,"<=50K"
"13113",45674,"<=50K"
"13114",45675,"<=50K"
"13115",45676,"<=50K"
"13116",45677,"<=50K"
"13117",45678,">50K"
"13118",45679,">50K"
"13119",45680,">50K"
"13120",45681,"<=50K"
"13121",45682,"<=50K"
"13122",45683,"<=50K"
"13123",45684,"<=50K"
"13124",45685,"<=50K"
"13125",45686,"<=50K"
"13126",45687,">50K"
"13127",45688,"<=50K"
"13128",45689,"<=50K"
"13129",45690,"<=50K"
"13130",45691,"<=50K"
"13131",45692,"<=50K"
"13132",45693,"<=50K"
"13133",45694,"<=50K"
"13134",45695,"<=50K"
"13135",45696,"<=50K"
"13136",45697,">50K"
"13137",45698,"<=50K"
"13138",45699,">50K"
"13139",45700,"<=50K"
"13140",45701,"<=50K"
"13141",45702,"<=50K"
"13142",45703,"<=50K"
"13143",45704,"<=50K"
"13144",45705,"<=50K"
"13145",45706,"<=50K"
"13146",45707,"<=50K"
"13147",45708,"<=50K"
"13148",45709,"<=50K"
"13149",45710,">50K"
"13150",45711,">50K"
"13151",45712,">50K"
"13152",45713,"<=50K"
"13153",45714,"<=50K"
"13154",45715,"<=50K"
"13155",45716,"<=50K"
"13156",45717,"<=50K"
"13157",45718,"<=50K"
"13158",45719,"<=50K"
"13159",45720,"<=50K"
"13160",45721,"<=50K"
"13161",45722,"<=50K"
"13162",45723,">50K"
"13163",45724,"<=50K"
"13164",45725,"<=50K"
"13165",45726,"<=50K"
"13166",45727,">50K"
"13167",45728,"<=50K"
"13168",45729,"<=50K"
"13169",45730,"<=50K"
"13170",45731,"<=50K"
"13171",45732,"<=50K"
"13172",45733,"<=50K"
"13173",45734,"<=50K"
"13174",45735,"<=50K"
"13175",45736,"<=50K"
"13176",45737,">50K"
"13177",45738,">50K"
"13178",45739,"<=50K"
"13179",45740,">50K"
"13180",45741,"<=50K"
"13181",45742,"<=50K"
"13182",45743,">50K"
"13183",45744,"<=50K"
"13184",45745,"<=50K"
"13185",45746,">50K"
"13186",45747,">50K"
"13187",45748,"<=50K"
"13188",45749,"<=50K"
"13189",45750,"<=50K"
"13190",45751,"<=50K"
"13191",45752,"<=50K"
"13192",45753,">50K"
"13193",45754,"<=50K"
"13194",45755,"<=50K"
"13195",45756,"<=50K"
"13196",45757,"<=50K"
"13197",45758,"<=50K"
"13198",45759,"<=50K"
"13199",45760,"<=50K"
"13200",45761,">50K"
"13201",45762,"<=50K"
"13202",45763,"<=50K"
"13203",45764,"<=50K"
"13204",45765,"<=50K"
"13205",45766,"<=50K"
"13206",45767,"<=50K"
"13207",45768,"<=50K"
"13208",45769,"<=50K"
"13209",45770,"<=50K"
"13210",45771,"<=50K"
"13211",45772,"<=50K"
"13212",45773,">50K"
"13213",45774,">50K"
"13214",45775,">50K"
"13215",45776,"<=50K"
"13216",45777,"<=50K"
"13217",45778,"<=50K"
"13218",45779,"<=50K"
"13219",45780,"<=50K"
"13220",45781,"<=50K"
"13221",45782,"<=50K"
"13222",45783,"<=50K"
"13223",45784,"<=50K"
"13224",45785,"<=50K"
"13225",45786,"<=50K"
"13226",45787,"<=50K"
"13227",45788,"<=50K"
"13228",45789,">50K"
"13229",45790,"<=50K"
"13230",45791,"<=50K"
"13231",45792,"<=50K"
"13232",45793,">50K"
"13233",45794,"<=50K"
"13234",45795,"<=50K"
"13235",45796,"<=50K"
"13236",45797,"<=50K"
"13237",45798,"<=50K"
"13238",45799,"<=50K"
"13239",45800,"<=50K"
"13240",45801,"<=50K"
"13241",45802,"<=50K"
"13242",45803,"<=50K"
"13243",45804,"<=50K"
"13244",45805,"<=50K"
"13245",45806,"<=50K"
"13246",45807,"<=50K"
"13247",45808,"<=50K"
"13248",45809,"<=50K"
"13249",45810,"<=50K"
"13250",45811,">50K"
"13251",45812,">50K"
"13252",45813,">50K"
"13253",45814,"<=50K"
"13254",45815,"<=50K"
"13255",45816,">50K"
"13256",45817,">50K"
"13257",45818,"<=50K"
"13258",45819,"<=50K"
"13259",45820,"<=50K"
"13260",45821,"<=50K"
"13261",45822,"<=50K"
"13262",45823,"<=50K"
"13263",45824,"<=50K"
"13264",45825,"<=50K"
"13265",45826,"<=50K"
"13266",45827,"<=50K"
"13267",45828,">50K"
"13268",45829,">50K"
"13269",45830,">50K"
"13270",45831,">50K"
"13271",45832,"<=50K"
"13272",45833,">50K"
"13273",45834,"<=50K"
"13274",45835,"<=50K"
"13275",45836,">50K"
"13276",45837,"<=50K"
"13277",45838,">50K"
"13278",45839,"<=50K"
"13279",45840,"<=50K"
"13280",45841,"<=50K"
"13281",45842,"<=50K"
"13282",45843,"<=50K"
"13283",45844,"<=50K"
"13284",45845,"<=50K"
"13285",45846,">50K"
"13286",45847,"<=50K"
"13287",45848,"<=50K"
"13288",45849,"<=50K"
"13289",45850,"<=50K"
"13290",45851,"<=50K"
"13291",45852,"<=50K"
"13292",45853,"<=50K"
"13293",45854,"<=50K"
"13294",45855,">50K"
"13295",45856,"<=50K"
"13296",45857,"<=50K"
"13297",45858,"<=50K"
"13298",45859,"<=50K"
"13299",45860,"<=50K"
"13300",45861,"<=50K"
"13301",45862,"<=50K"
"13302",45863,">50K"
"13303",45864,"<=50K"
"13304",45865,">50K"
"13305",45866,"<=50K"
"13306",45867,">50K"
"13307",45868,"<=50K"
"13308",45869,"<=50K"
"13309",45870,"<=50K"
"13310",45871,"<=50K"
"13311",45872,">50K"
"13312",45873,"<=50K"
"13313",45874,"<=50K"
"13314",45875,"<=50K"
"13315",45876,"<=50K"
"13316",45877,"<=50K"
"13317",45878,"<=50K"
"13318",45879,"<=50K"
"13319",45880,">50K"
"13320",45881,"<=50K"
"13321",45882,"<=50K"
"13322",45883,"<=50K"
"13323",45884,"<=50K"
"13324",45885,">50K"
"13325",45886,"<=50K"
"13326",45887,"<=50K"
"13327",45888,">50K"
"13328",45889,"<=50K"
"13329",45890,">50K"
"13330",45891,"<=50K"
"13331",45892,">50K"
"13332",45893,"<=50K"
"13333",45894,"<=50K"
"13334",45895,"<=50K"
"13335",45896,"<=50K"
"13336",45897,"<=50K"
"13337",45898,"<=50K"
"13338",45899,"<=50K"
"13339",45900,"<=50K"
"13340",45901,"<=50K"
"13341",45902,"<=50K"
"13342",45903,"<=50K"
"13343",45904,"<=50K"
"13344",45905,"<=50K"
"13345",45906,"<=50K"
"13346",45907,"<=50K"
"13347",45908,"<=50K"
"13348",45909,"<=50K"
"13349",45910,"<=50K"
"13350",45911,"<=50K"
"13351",45912,"<=50K"
"13352",45913,">50K"
"13353",45914,">50K"
"13354",45915,"<=50K"
"13355",45916,"<=50K"
"13356",45917,"<=50K"
"13357",45918,"<=50K"
"13358",45919,"<=50K"
"13359",45920,">50K"
"13360",45921,"<=50K"
"13361",45922,">50K"
"13362",45923,"<=50K"
"13363",45924,"<=50K"
"13364",45925,"<=50K"
"13365",45926,"<=50K"
"13366",45927,"<=50K"
"13367",45928,"<=50K"
"13368",45929,"<=50K"
"13369",45930,">50K"
"13370",45931,"<=50K"
"13371",45932,"<=50K"
"13372",45933,">50K"
"13373",45934,"<=50K"
"13374",45935,"<=50K"
"13375",45936,"<=50K"
"13376",45937,">50K"
"13377",45938,"<=50K"
"13378",45939,">50K"
"13379",45940,"<=50K"
"13380",45941,"<=50K"
"13381",45942,"<=50K"
"13382",45943,">50K"
"13383",45944,"<=50K"
"13384",45945,"<=50K"
"13385",45946,">50K"
"13386",45947,">50K"
"13387",45948,">50K"
"13388",45949,"<=50K"
"13389",45950,"<=50K"
"13390",45951,">50K"
"13391",45952,"<=50K"
"13392",45953,"<=50K"
"13393",45954,"<=50K"
"13394",45955,"<=50K"
"13395",45956,"<=50K"
"13396",45957,"<=50K"
"13397",45958,"<=50K"
"13398",45959,"<=50K"
"13399",45960,"<=50K"
"13400",45961,"<=50K"
"13401",45962,"<=50K"
"13402",45963,"<=50K"
"13403",45964,">50K"
"13404",45965,"<=50K"
"13405",45966,">50K"
"13406",45967,"<=50K"
"13407",45968,"<=50K"
"13408",45969,"<=50K"
"13409",45970,">50K"
"13410",45971,">50K"
"13411",45972,"<=50K"
"13412",45973,">50K"
"13413",45974,"<=50K"
"13414",45975,"<=50K"
"13415",45976,"<=50K"
"13416",45977,">50K"
"13417",45978,"<=50K"
"13418",45979,"<=50K"
"13419",45980,"<=50K"
"13420",45981,"<=50K"
"13421",45982,">50K"
"13422",45983,">50K"
"13423",45984,"<=50K"
"13424",45985,"<=50K"
"13425",45986,"<=50K"
"13426",45987,">50K"
"13427",45988,">50K"
"13428",45989,"<=50K"
"13429",45990,">50K"
"13430",45991,"<=50K"
"13431",45992,"<=50K"
"13432",45993,"<=50K"
"13433",45994,"<=50K"
"13434",45995,"<=50K"
"13435",45996,"<=50K"
"13436",45997,"<=50K"
"13437",45998,"<=50K"
"13438",45999,"<=50K"
"13439",46000,"<=50K"
"13440",46001,"<=50K"
"13441",46002,">50K"
"13442",46003,">50K"
"13443",46004,"<=50K"
"13444",46005,"<=50K"
"13445",46006,">50K"
"13446",46007,"<=50K"
"13447",46008,"<=50K"
"13448",46009,"<=50K"
"13449",46010,"<=50K"
"13450",46011,"<=50K"
"13451",46012,"<=50K"
"13452",46013,"<=50K"
"13453",46014,"<=50K"
"13454",46015,"<=50K"
"13455",46016,">50K"
"13456",46017,">50K"
"13457",46018,"<=50K"
"13458",46019,"<=50K"
"13459",46020,"<=50K"
"13460",46021,"<=50K"
"13461",46022,"<=50K"
"13462",46023,"<=50K"
"13463",46024,">50K"
"13464",46025,"<=50K"
"13465",46026,">50K"
"13466",46027,"<=50K"
"13467",46028,"<=50K"
"13468",46029,"<=50K"
"13469",46030,"<=50K"
"13470",46031,"<=50K"
"13471",46032,"<=50K"
"13472",46033,"<=50K"
"13473",46034,"<=50K"
"13474",46035,"<=50K"
"13475",46036,"<=50K"
"13476",46037,"<=50K"
"13477",46038,"<=50K"
"13478",46039,"<=50K"
"13479",46040,"<=50K"
"13480",46041,">50K"
"13481",46042,"<=50K"
"13482",46043,"<=50K"
"13483",46044,"<=50K"
"13484",46045,"<=50K"
"13485",46046,"<=50K"
"13486",46047,"<=50K"
"13487",46048,"<=50K"
"13488",46049,"<=50K"
"13489",46050,"<=50K"
"13490",46051,"<=50K"
"13491",46052,"<=50K"
"13492",46053,"<=50K"
"13493",46054,"<=50K"
"13494",46055,"<=50K"
"13495",46056,">50K"
"13496",46057,">50K"
"13497",46058,"<=50K"
"13498",46059,"<=50K"
"13499",46060,"<=50K"
"13500",46061,"<=50K"
"13501",46062,">50K"
"13502",46063,"<=50K"
"13503",46064,"<=50K"
"13504",46065,"<=50K"
"13505",46066,">50K"
"13506",46067,"<=50K"
"13507",46068,">50K"
"13508",46069,"<=50K"
"13509",46070,"<=50K"
"13510",46071,"<=50K"
"13511",46072,"<=50K"
"13512",46073,"<=50K"
"13513",46074,"<=50K"
"13514",46075,"<=50K"
"13515",46076,"<=50K"
"13516",46077,"<=50K"
"13517",46078,"<=50K"
"13518",46079,">50K"
"13519",46080,"<=50K"
"13520",46081,"<=50K"
"13521",46082,"<=50K"
"13522",46083,"<=50K"
"13523",46084,"<=50K"
"13524",46085,">50K"
"13525",46086,"<=50K"
"13526",46087,"<=50K"
"13527",46088,"<=50K"
"13528",46089,"<=50K"
"13529",46090,"<=50K"
"13530",46091,"<=50K"
"13531",46092,"<=50K"
"13532",46093,"<=50K"
"13533",46094,"<=50K"
"13534",46095,"<=50K"
"13535",46096,"<=50K"
"13536",46097,"<=50K"
"13537",46098,"<=50K"
"13538",46099,"<=50K"
"13539",46100,"<=50K"
"13540",46101,"<=50K"
"13541",46102,">50K"
"13542",46103,">50K"
"13543",46104,"<=50K"
"13544",46105,">50K"
"13545",46106,"<=50K"
"13546",46107,"<=50K"
"13547",46108,"<=50K"
"13548",46109,"<=50K"
"13549",46110,"<=50K"
"13550",46111,"<=50K"
"13551",46112,"<=50K"
"13552",46113,"<=50K"
"13553",46114,"<=50K"
"13554",46115,"<=50K"
"13555",46116,">50K"
"13556",46117,">50K"
"13557",46118,"<=50K"
"13558",46119,"<=50K"
"13559",46120,"<=50K"
"13560",46121,">50K"
"13561",46122,"<=50K"
"13562",46123,"<=50K"
"13563",46124,"<=50K"
"13564",46125,"<=50K"
"13565",46126,"<=50K"
"13566",46127,"<=50K"
"13567",46128,"<=50K"
"13568",46129,"<=50K"
"13569",46130,"<=50K"
"13570",46131,">50K"
"13571",46132,"<=50K"
"13572",46133,"<=50K"
"13573",46134,"<=50K"
"13574",46135,"<=50K"
"13575",46136,">50K"
"13576",46137,"<=50K"
"13577",46138,"<=50K"
"13578",46139,"<=50K"
"13579",46140,"<=50K"
"13580",46141,">50K"
"13581",46142,"<=50K"
"13582",46143,"<=50K"
"13583",46144,"<=50K"
"13584",46145,"<=50K"
"13585",46146,"<=50K"
"13586",46147,"<=50K"
"13587",46148,"<=50K"
"13588",46149,"<=50K"
"13589",46150,"<=50K"
"13590",46151,">50K"
"13591",46152,"<=50K"
"13592",46153,"<=50K"
"13593",46154,"<=50K"
"13594",46155,"<=50K"
"13595",46156,"<=50K"
"13596",46157,"<=50K"
"13597",46158,"<=50K"
"13598",46159,"<=50K"
"13599",46160,"<=50K"
"13600",46161,"<=50K"
"13601",46162,"<=50K"
"13602",46163,"<=50K"
"13603",46164,"<=50K"
"13604",46165,"<=50K"
"13605",46166,"<=50K"
"13606",46167,"<=50K"
"13607",46168,"<=50K"
"13608",46169,"<=50K"
"13609",46170,"<=50K"
"13610",46171,"<=50K"
"13611",46172,"<=50K"
"13612",46173,"<=50K"
"13613",46174,"<=50K"
"13614",46175,"<=50K"
"13615",46176,">50K"
"13616",46177,"<=50K"
"13617",46178,"<=50K"
"13618",46179,">50K"
"13619",46180,"<=50K"
"13620",46181,">50K"
"13621",46182,"<=50K"
"13622",46183,"<=50K"
"13623",46184,"<=50K"
"13624",46185,"<=50K"
"13625",46186,">50K"
"13626",46187,"<=50K"
"13627",46188,"<=50K"
"13628",46189,"<=50K"
"13629",46190,"<=50K"
"13630",46191,"<=50K"
"13631",46192,"<=50K"
"13632",46193,">50K"
"13633",46194,"<=50K"
"13634",46195,"<=50K"
"13635",46196,">50K"
"13636",46197,">50K"
"13637",46198,"<=50K"
"13638",46199,"<=50K"
"13639",46200,">50K"
"13640",46201,"<=50K"
"13641",46202,"<=50K"
"13642",46203,"<=50K"
"13643",46204,"<=50K"
"13644",46205,"<=50K"
"13645",46206,">50K"
"13646",46207,"<=50K"
"13647",46208,"<=50K"
"13648",46209,"<=50K"
"13649",46210,">50K"
"13650",46211,"<=50K"
"13651",46212,"<=50K"
"13652",46213,"<=50K"
"13653",46214,"<=50K"
"13654",46215,"<=50K"
"13655",46216,"<=50K"
"13656",46217,"<=50K"
"13657",46218,"<=50K"
"13658",46219,"<=50K"
"13659",46220,"<=50K"
"13660",46221,"<=50K"
"13661",46222,"<=50K"
"13662",46223,"<=50K"
"13663",46224,"<=50K"
"13664",46225,">50K"
"13665",46226,"<=50K"
"13666",46227,">50K"
"13667",46228,"<=50K"
"13668",46229,"<=50K"
"13669",46230,"<=50K"
"13670",46231,"<=50K"
"13671",46232,">50K"
"13672",46233,"<=50K"
"13673",46234,"<=50K"
"13674",46235,"<=50K"
"13675",46236,"<=50K"
"13676",46237,"<=50K"
"13677",46238,"<=50K"
"13678",46239,"<=50K"
"13679",46240,"<=50K"
"13680",46241,"<=50K"
"13681",46242,">50K"
"13682",46243,"<=50K"
"13683",46244,"<=50K"
"13684",46245,"<=50K"
"13685",46246,"<=50K"
"13686",46247,"<=50K"
"13687",46248,">50K"
"13688",46249,">50K"
"13689",46250,"<=50K"
"13690",46251,"<=50K"
"13691",46252,"<=50K"
"13692",46253,"<=50K"
"13693",46254,"<=50K"
"13694",46255,"<=50K"
"13695",46256,"<=50K"
"13696",46257,"<=50K"
"13697",46258,"<=50K"
"13698",46259,"<=50K"
"13699",46260,"<=50K"
"13700",46261,"<=50K"
"13701",46262,"<=50K"
"13702",46263,">50K"
"13703",46264,"<=50K"
"13704",46265,">50K"
"13705",46266,"<=50K"
"13706",46267,">50K"
"13707",46268,"<=50K"
"13708",46269,"<=50K"
"13709",46270,"<=50K"
"13710",46271,"<=50K"
"13711",46272,"<=50K"
"13712",46273,"<=50K"
"13713",46274,"<=50K"
"13714",46275,"<=50K"
"13715",46276,">50K"
"13716",46277,"<=50K"
"13717",46278,"<=50K"
"13718",46279,">50K"
"13719",46280,"<=50K"
"13720",46281,"<=50K"
"13721",46282,"<=50K"
"13722",46283,"<=50K"
"13723",46284,">50K"
"13724",46285,"<=50K"
"13725",46286,"<=50K"
"13726",46287,"<=50K"
"13727",46288,"<=50K"
"13728",46289,"<=50K"
"13729",46290,">50K"
"13730",46291,"<=50K"
"13731",46292,">50K"
"13732",46293,"<=50K"
"13733",46294,"<=50K"
"13734",46295,"<=50K"
"13735",46296,">50K"
"13736",46297,"<=50K"
"13737",46298,">50K"
"13738",46299,"<=50K"
"13739",46300,"<=50K"
"13740",46301,"<=50K"
"13741",46302,">50K"
"13742",46303,"<=50K"
"13743",46304,"<=50K"
"13744",46305,"<=50K"
"13745",46306,"<=50K"
"13746",46307,"<=50K"
"13747",46308,"<=50K"
"13748",46309,"<=50K"
"13749",46310,">50K"
"13750",46311,"<=50K"
"13751",46312,"<=50K"
"13752",46313,"<=50K"
"13753",46314,"<=50K"
"13754",46315,">50K"
"13755",46316,"<=50K"
"13756",46317,"<=50K"
"13757",46318,"<=50K"
"13758",46319,">50K"
"13759",46320,"<=50K"
"13760",46321,"<=50K"
"13761",46322,"<=50K"
"13762",46323,"<=50K"
"13763",46324,"<=50K"
"13764",46325,"<=50K"
"13765",46326,"<=50K"
"13766",46327,"<=50K"
"13767",46328,"<=50K"
"13768",46329,"<=50K"
"13769",46330,"<=50K"
"13770",46331,"<=50K"
"13771",46332,"<=50K"
"13772",46333,"<=50K"
"13773",46334,">50K"
"13774",46335,"<=50K"
"13775",46336,"<=50K"
"13776",46337,">50K"
"13777",46338,"<=50K"
"13778",46339,"<=50K"
"13779",46340,"<=50K"
"13780",46341,"<=50K"
"13781",46342,"<=50K"
"13782",46343,"<=50K"
"13783",46344,"<=50K"
"13784",46345,">50K"
"13785",46346,"<=50K"
"13786",46347,"<=50K"
"13787",46348,"<=50K"
"13788",46349,"<=50K"
"13789",46350,"<=50K"
"13790",46351,"<=50K"
"13791",46352,"<=50K"
"13792",46353,"<=50K"
"13793",46354,"<=50K"
"13794",46355,"<=50K"
"13795",46356,"<=50K"
"13796",46357,">50K"
"13797",46358,"<=50K"
"13798",46359,">50K"
"13799",46360,">50K"
"13800",46361,"<=50K"
"13801",46362,"<=50K"
"13802",46363,"<=50K"
"13803",46364,"<=50K"
"13804",46365,"<=50K"
"13805",46366,"<=50K"
"13806",46367,"<=50K"
"13807",46368,"<=50K"
"13808",46369,"<=50K"
"13809",46370,"<=50K"
"13810",46371,"<=50K"
"13811",46372,">50K"
"13812",46373,"<=50K"
"13813",46374,"<=50K"
"13814",46375,"<=50K"
"13815",46376,"<=50K"
"13816",46377,"<=50K"
"13817",46378,"<=50K"
"13818",46379,">50K"
"13819",46380,"<=50K"
"13820",46381,"<=50K"
"13821",46382,"<=50K"
"13822",46383,"<=50K"
"13823",46384,">50K"
"13824",46385,"<=50K"
"13825",46386,"<=50K"
"13826",46387,"<=50K"
"13827",46388,"<=50K"
"13828",46389,">50K"
"13829",46390,"<=50K"
"13830",46391,"<=50K"
"13831",46392,"<=50K"
"13832",46393,">50K"
"13833",46394,"<=50K"
"13834",46395,"<=50K"
"13835",46396,"<=50K"
"13836",46397,"<=50K"
"13837",46398,"<=50K"
"13838",46399,"<=50K"
"13839",46400,"<=50K"
"13840",46401,">50K"
"13841",46402,">50K"
"13842",46403,"<=50K"
"13843",46404,"<=50K"
"13844",46405,"<=50K"
"13845",46406,"<=50K"
"13846",46407,"<=50K"
"13847",46408,"<=50K"
"13848",46409,"<=50K"
"13849",46410,"<=50K"
"13850",46411,"<=50K"
"13851",46412,"<=50K"
"13852",46413,"<=50K"
"13853",46414,"<=50K"
"13854",46415,"<=50K"
"13855",46416,"<=50K"
"13856",46417,"<=50K"
"13857",46418,"<=50K"
"13858",46419,"<=50K"
"13859",46420,"<=50K"
"13860",46421,">50K"
"13861",46422,"<=50K"
"13862",46423,"<=50K"
"13863",46424,">50K"
"13864",46425,"<=50K"
"13865",46426,"<=50K"
"13866",46427,"<=50K"
"13867",46428,"<=50K"
"13868",46429,"<=50K"
"13869",46430,">50K"
"13870",46431,"<=50K"
"13871",46432,"<=50K"
"13872",46433,">50K"
"13873",46434,"<=50K"
"13874",46435,"<=50K"
"13875",46436,"<=50K"
"13876",46437,"<=50K"
"13877",46438,"<=50K"
"13878",46439,">50K"
"13879",46440,"<=50K"
"13880",46441,"<=50K"
"13881",46442,">50K"
"13882",46443,"<=50K"
"13883",46444,"<=50K"
"13884",46445,"<=50K"
"13885",46446,"<=50K"
"13886",46447,"<=50K"
"13887",46448,"<=50K"
"13888",46449,"<=50K"
"13889",46450,">50K"
"13890",46451,"<=50K"
"13891",46452,"<=50K"
"13892",46453,"<=50K"
"13893",46454,"<=50K"
"13894",46455,"<=50K"
"13895",46456,"<=50K"
"13896",46457,"<=50K"
"13897",46458,"<=50K"
"13898",46459,"<=50K"
"13899",46460,"<=50K"
"13900",46461,"<=50K"
"13901",46462,"<=50K"
"13902",46463,"<=50K"
"13903",46464,"<=50K"
"13904",46465,"<=50K"
"13905",46466,"<=50K"
"13906",46467,"<=50K"
"13907",46468,"<=50K"
"13908",46469,"<=50K"
"13909",46470,">50K"
"13910",46471,">50K"
"13911",46472,"<=50K"
"13912",46473,"<=50K"
"13913",46474,"<=50K"
"13914",46475,">50K"
"13915",46476,">50K"
"13916",46477,"<=50K"
"13917",46478,"<=50K"
"13918",46479,"<=50K"
"13919",46480,"<=50K"
"13920",46481,"<=50K"
"13921",46482,">50K"
"13922",46483,"<=50K"
"13923",46484,"<=50K"
"13924",46485,"<=50K"
"13925",46486,">50K"
"13926",46487,"<=50K"
"13927",46488,"<=50K"
"13928",46489,">50K"
"13929",46490,"<=50K"
"13930",46491,"<=50K"
"13931",46492,"<=50K"
"13932",46493,">50K"
"13933",46494,"<=50K"
"13934",46495,"<=50K"
"13935",46496,"<=50K"
"13936",46497,">50K"
"13937",46498,"<=50K"
"13938",46499,">50K"
"13939",46500,"<=50K"
"13940",46501,"<=50K"
"13941",46502,"<=50K"
"13942",46503,"<=50K"
"13943",46504,"<=50K"
"13944",46505,"<=50K"
"13945",46506,"<=50K"
"13946",46507,"<=50K"
"13947",46508,"<=50K"
"13948",46509,"<=50K"
"13949",46510,"<=50K"
"13950",46511,"<=50K"
"13951",46512,"<=50K"
"13952",46513,"<=50K"
"13953",46514,"<=50K"
"13954",46515,"<=50K"
"13955",46516,"<=50K"
"13956",46517,"<=50K"
"13957",46518,"<=50K"
"13958",46519,">50K"
"13959",46520,"<=50K"
"13960",46521,"<=50K"
"13961",46522,"<=50K"
"13962",46523,"<=50K"
"13963",46524,"<=50K"
"13964",46525,">50K"
"13965",46526,"<=50K"
"13966",46527,"<=50K"
"13967",46528,"<=50K"
"13968",46529,"<=50K"
"13969",46530,"<=50K"
"13970",46531,"<=50K"
"13971",46532,"<=50K"
"13972",46533,"<=50K"
"13973",46534,"<=50K"
"13974",46535,"<=50K"
"13975",46536,"<=50K"
"13976",46537,"<=50K"
"13977",46538,">50K"
"13978",46539,">50K"
"13979",46540,"<=50K"
"13980",46541,"<=50K"
"13981",46542,">50K"
"13982",46543,"<=50K"
"13983",46544,">50K"
"13984",46545,"<=50K"
"13985",46546,"<=50K"
"13986",46547,"<=50K"
"13987",46548,"<=50K"
"13988",46549,"<=50K"
"13989",46550,"<=50K"
"13990",46551,"<=50K"
"13991",46552,"<=50K"
"13992",46553,">50K"
"13993",46554,">50K"
"13994",46555,"<=50K"
"13995",46556,"<=50K"
"13996",46557,"<=50K"
"13997",46558,">50K"
"13998",46559,"<=50K"
"13999",46560,"<=50K"
"14000",46561,"<=50K"
"14001",46562,"<=50K"
"14002",46563,"<=50K"
"14003",46564,"<=50K"
"14004",46565,"<=50K"
"14005",46566,"<=50K"
"14006",46567,"<=50K"
"14007",46568,"<=50K"
"14008",46569,"<=50K"
"14009",46570,"<=50K"
"14010",46571,"<=50K"
"14011",46572,">50K"
"14012",46573,">50K"
"14013",46574,">50K"
"14014",46575,"<=50K"
"14015",46576,"<=50K"
"14016",46577,"<=50K"
"14017",46578,"<=50K"
"14018",46579,">50K"
"14019",46580,"<=50K"
"14020",46581,"<=50K"
"14021",46582,"<=50K"
"14022",46583,"<=50K"
"14023",46584,"<=50K"
"14024",46585,"<=50K"
"14025",46586,"<=50K"
"14026",46587,"<=50K"
"14027",46588,"<=50K"
"14028",46589,"<=50K"
"14029",46590,"<=50K"
"14030",46591,">50K"
"14031",46592,"<=50K"
"14032",46593,"<=50K"
"14033",46594,"<=50K"
"14034",46595,"<=50K"
"14035",46596,"<=50K"
"14036",46597,"<=50K"
"14037",46598,"<=50K"
"14038",46599,"<=50K"
"14039",46600,"<=50K"
"14040",46601,"<=50K"
"14041",46602,">50K"
"14042",46603,"<=50K"
"14043",46604,"<=50K"
"14044",46605,"<=50K"
"14045",46606,"<=50K"
"14046",46607,"<=50K"
"14047",46608,"<=50K"
"14048",46609,">50K"
"14049",46610,">50K"
"14050",46611,"<=50K"
"14051",46612,">50K"
"14052",46613,"<=50K"
"14053",46614,">50K"
"14054",46615,">50K"
"14055",46616,"<=50K"
"14056",46617,">50K"
"14057",46618,">50K"
"14058",46619,">50K"
"14059",46620,">50K"
"14060",46621,"<=50K"
"14061",46622,"<=50K"
"14062",46623,"<=50K"
"14063",46624,"<=50K"
"14064",46625,"<=50K"
"14065",46626,"<=50K"
"14066",46627,">50K"
"14067",46628,"<=50K"
"14068",46629,"<=50K"
"14069",46630,"<=50K"
"14070",46631,"<=50K"
"14071",46632,"<=50K"
"14072",46633,"<=50K"
"14073",46634,"<=50K"
"14074",46635,"<=50K"
"14075",46636,"<=50K"
"14076",46637,"<=50K"
"14077",46638,">50K"
"14078",46639,"<=50K"
"14079",46640,"<=50K"
"14080",46641,"<=50K"
"14081",46642,"<=50K"
"14082",46643,"<=50K"
"14083",46644,">50K"
"14084",46645,"<=50K"
"14085",46646,"<=50K"
"14086",46647,"<=50K"
"14087",46648,">50K"
"14088",46649,"<=50K"
"14089",46650,"<=50K"
"14090",46651,"<=50K"
"14091",46652,"<=50K"
"14092",46653,"<=50K"
"14093",46654,"<=50K"
"14094",46655,">50K"
"14095",46656,"<=50K"
"14096",46657,"<=50K"
"14097",46658,"<=50K"
"14098",46659,"<=50K"
"14099",46660,"<=50K"
"14100",46661,">50K"
"14101",46662,"<=50K"
"14102",46663,">50K"
"14103",46664,"<=50K"
"14104",46665,"<=50K"
"14105",46666,">50K"
"14106",46667,"<=50K"
"14107",46668,"<=50K"
"14108",46669,"<=50K"
"14109",46670,">50K"
"14110",46671,"<=50K"
"14111",46672,"<=50K"
"14112",46673,"<=50K"
"14113",46674,"<=50K"
"14114",46675,">50K"
"14115",46676,"<=50K"
"14116",46677,"<=50K"
"14117",46678,"<=50K"
"14118",46679,">50K"
"14119",46680,"<=50K"
"14120",46681,">50K"
"14121",46682,">50K"
"14122",46683,"<=50K"
"14123",46684,"<=50K"
